# Non-named entities
# Add two columns:
# Column 1: Classify each line as: persona (incl. dieties), place, time, animal, organization, event, object, abstract or error
# Column 2: Add the gender (M, F or PL), if this is not an error. For plural forms, gender is PL (e.g. ϩⲃⲏⲩⲉ is PL, although ϩⲱⲃ is M)
# For lines containing a real noun but bad segmentation, please fix the noun as well
# Example classifications:
# ⲡⲟⲗⲉⲙⲟⲥ	event	M
# ϩⲣⲟⲩ	abstract	M
# ϣⲉⲉⲣⲉ	persona	F
# ⲥⲏϥⲉ	object	F
# ⲥⲩⲛⲁⲅⲱⲅⲏ	organization	F
ϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ	object	PL
ϩⲩⲡⲏⲣⲉⲧⲏⲥ	persona	M
ϩⲱⲃ object	M
ϩⲱⲡ	abstract	M
ϩⲱⲥ	abstract	M
ϩⲱⲧ	object	M
ϫⲁϫⲉ	persona	M
ϫⲁⲓⲉ	place	M
ϫⲏϭⲉ	object	M
ϫⲓϫⲉⲉⲩⲉ	persona	PL
ϫⲓⲛϫⲏ	abstract	M
ϫⲓⲟⲩⲉ	abstract	M
ϫⲛ	error
ϫⲟⲉⲓⲥ	persona	M
ϫⲟⲉⲓⲧ	object	M
ϫⲟⲉⲓ	object	M
ϫⲡ	time	F
ϫⲣⲟⲡ	abstract	M
ϫⲱϩⲙ	abstract	M
ϫⲱⲱⲙⲉ	object	M
ϫⲱ	object	M
ϭⲁⲙⲟⲩⲗ	animal	M/F
ϭⲉⲡⲏ	abstract	
ϭⲉⲣⲱⲃ	object	M
ϭⲓϫ	object	F
ϭⲓⲛⲟⲩⲟⲟⲙ	abstract	F
ϭⲗⲟϭ	object	M
ϭⲙⲏⲟⲩ	persona	PL
ϭⲙⲏⲩ	persona	PL	# same as ϭⲙⲏⲟⲩ
ϭⲟⲗ	abstract	M
ϭⲟⲙ	abstract	F
ϭⲟⲛⲥ	abstract
ϭⲟⲣϭⲥ	object	F
ϭⲟⲧ	abstract	F
ϭⲣⲟϭ	object	M
ϭⲱⲃⲉ	object	F
ϭⲱⲃ	persona	M
ϭⲱⲛⲧ	abstract	M
ϯϩⲏⲩ	error
ⲁϣⲁϩⲟⲙ	abstract	M	
ⲁϣⲁⲓ	abstract	M
ⲁϣⲏ	abstract	F
ⲁϣⲱ	error
ⲁϣ	error
ⲁϭⲟⲗⲧⲉ	object	F
ⲁϭⲣⲏⲛ	persona	F
ⲁⲅⲁⲑⲟⲛ	abstract	M
ⲁⲅⲁⲑⲟⲥ	persona	M
ⲁⲅⲁⲡⲏ	abstract	F
ⲁⲅⲅⲉⲗⲟⲥ	persona	M
ⲁⲅⲉⲗⲏ	object	F
ⲁⲅⲟⲣⲁ	place	F
ⲁⲓⲧⲉⲓ	abstract	F
ⲁⲓⲱⲛ	time	M
ⲁⲕⲁⲑⲁⲣⲥⲓⲁ	abstract	F
ⲁⲕⲁⲑⲁⲣⲧⲟⲛ	abstract	M
ⲁⲗⲁⲃⲁⲥⲧⲣⲟⲛ	object	F
ⲁⲗⲉⲕⲧⲱⲣ	animal	M
ⲁⲗⲫⲁⲓⲟⲥ	error
ⲁⲗ	persona	M/F
ⲁⲛϫⲱϫ	persona	M
ⲁⲛⲁϣ	abstract	M
ⲁⲛⲁϥ	error
ⲁⲛⲁⲅⲕⲁⲓⲟⲛ	abstract	M
ⲁⲛⲁⲅⲕⲏ	abstract	M
ⲁⲛⲁⲥⲧⲁⲥⲓⲥ	abstract	F
ⲁⲛⲟⲙⲓⲁ	abstract	F
ⲁⲛⲟⲙⲟⲥ	persona	M
ⲁⲡⲁ	persona	M
ⲁⲡⲉ	object	F
ⲁⲡⲓⲥⲧⲟⲥ	persona	M
ⲁⲡⲟⲥⲧⲁⲧⲏⲥ	persona	M
ⲁⲡⲟⲥⲧⲟⲗⲟⲥ	persona	M
ⲁⲡⲟⲧ	object	M
ⲁⲣⲓⲕⲉ	abstract	M
ⲁⲣⲭⲁⲓⲟⲥ	persona	M
ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	persona	M
ⲁⲣⲭⲏ	abstract F
ⲁⲣⲭⲓⲉⲣⲉⲩⲥ	persona	M
ⲁⲣⲭⲓⲥⲩⲛⲁⲅⲱⲅⲟⲥ	persona	M
ⲁⲣⲭⲱⲛ	persona	M
ⲁⲥⲟⲩ	abstract	F
ⲁⲥⲡⲉ	abstract	F
ⲁⲥ	abstract	M/F
ⲁⲧϩⲏⲧ	abstract
ⲁⲧϩⲟⲧⲉ	abstract
ⲁⲧⲑⲁⲃ	abstract
ⲁⲧⲛⲁϩⲧⲉ	abstract
ⲁⲧⲥⲃⲱ	abstract	F
ⲁⲧⲥⲱⲧⲙ	abstract
ⲁⲧ	error
ⲁⲩⲏⲧ	organization	M
ⲁⲩⲗⲏ	place	F
ⲃⲁⲗ	object	M
ⲃⲁⲡⲧⲓⲥⲙⲁ	event	F
ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	persona	M
ⲃⲁⲣⲃⲁⲣⲟⲥ	persona	M
ⲃⲉⲕⲉ	abstract	M
ⲃⲓⲟⲥ	abstract	M
ⲃⲓⲣ	object	M
ⲃⲗⲗⲉ	persona	M
ⲃⲟⲏⲑⲟⲥ	abstract	M
ⲃⲟⲗ place	M
ⲃⲟⲧⲉ	abstract	F
ⲃⲣⲣⲉ	abstract	M/F
ⲃⲱ	object	F
ⲅⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	place	M
ⲅⲁⲙⲟⲥ	abstract	M
ⲅⲉϩⲉⲛⲛⲁ	place	F
ⲅⲉⲛⲉⲁ	abstract	F
ⲅⲉⲛⲟⲥ	abstract	M
ⲅⲛⲱⲙⲏ	abstract	F
ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	persona	M
ⲅⲣⲁⲫⲏ	abstract	F
ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	persona	M
ⲇⲉⲕⲁⲡⲟⲗⲓⲥ error
ⲇⲓⲁⲃⲟⲗⲟⲥ	error
ⲇⲓⲁⲑⲏⲕⲏ	abstract	F
ⲇⲓⲁⲕⲟⲛⲓⲁ	abstract	F
ⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ	abstract	F
ⲇⲓⲕⲁⲓⲟⲥ	persona	M
ⲇⲓⲡⲛⲟⲛ	event	M
ⲇⲓⲱⲅⲙⲟⲥ	event	M
ⲉϣⲁⲩ	animal	F
ⲉϥ	error
ⲉϩⲣⲁⲓ	error
ⲉϫⲏⲩ	object	PL
ⲉⲓⲁⲧ	object
ⲉⲓⲃⲉ	abstract	M
ⲉⲓⲇⲱⲗⲟⲛ	abstract	M
ⲉⲓⲟⲧⲉ	persona	PL
ⲉⲓⲣⲏⲛⲏ	abstract	F
ⲉⲓⲱⲧ	persona	M
ⲉⲕⲕⲗⲏⲥⲓⲁ	organization	F
ⲉⲗⲟⲟⲗⲉ	object	M
ⲉⲗⲱⲉⲓ	persona	M
ⲉⲛⲉϩ	time	M
ⲉⲛⲉⲣⲅⲏⲙⲁ	abstract	M
ⲉⲛⲉ	error
ⲉⲛⲧⲟⲗⲏ	abstract	F
ⲉⲝⲟⲩⲥⲓⲁ	abstract	F
ⲉⲟⲟⲩ	abstract	M
ⲉⲡⲓⲑⲩⲙⲓⲁ	abstract	F
ⲉⲡⲓⲥⲧⲏⲙⲏ	abstract	F
ⲉⲡⲓⲥⲧⲟⲗⲏ	object	F
ⲉⲣⲏⲙⲟⲥ	place	M
ⲉⲣⲏⲩ	persona	PL
ⲉⲣⲱⲧⲉ	object	M/F	
ⲉⲥⲏⲧ	place	M
ⲉⲥⲑⲏⲧⲏⲣⲓⲟⲛ	place	M	
ⲉⲥⲟⲟⲩ	animal	M
ⲉⲧⲉⲣⲉ	error
ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	abstract	M
ⲏⲇⲏ	error
ⲏⲉⲓ	place	M
ⲏⲓ	place	M	# same as ⲏⲉⲓ
ⲏⲣⲡ	object	M
ⲑⲁⲃ	object	M
ⲑⲁⲗⲁⲥⲥⲁ	place	F
ⲑⲗⲓⲯⲓⲥ	abstract	F
ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	place	M
ⲑⲩⲥⲓⲁ	event	F
ⲓⲏⲥⲟⲩⲥ	error
ⲓⲟⲩⲇⲁⲓⲁ	error
ⲓⲟⲩⲇⲁⲓ	persona	M
ⲕⲁϣ	object	M
ⲕⲁϩ	abstract	M
ⲕⲁⲓⲣⲟⲥ	time	M
ⲕⲁⲕⲉ	abstract	M
ⲕⲁⲣⲡⲟⲥ	object	M
ⲕⲉⲛⲧⲩⲣⲓⲱⲛ	persona	M
ⲕⲉⲧ	abstract	
ⲕⲉⲩⲁ	error
ⲕⲉ	abstract
ⲕⲏⲫⲁ	error
ⲕⲗⲁⲇⲟⲥ	object	M
ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	abstract	F
ⲕⲗⲟⲙ	object	M
ⲕⲗⲟⲟⲗⲉ	object	F
ⲕⲛⲧⲉ	object	M
ⲕⲟⲓⲛⲱⲛⲓⲁ	abstract	F
ⲕⲟⲓⲛⲱⲛⲟⲥ	persona	M
ⲕⲟⲗⲗⲏⲅⲓⲟⲛ	organization	M
ⲕⲟⲟⲩⲉ	abstract	PL
ⲕⲟⲥⲙⲟⲥ	abstract	M
ⲕⲟⲧ	abstract	M
ⲕⲟⲩⲉⲓ	abstract	
ⲕⲟⲩⲓ	abstract	# same as ⲕⲟⲩⲉⲓ
ⲕⲣⲓⲙⲁ	abstract	M
ⲕⲣⲓⲥⲓⲥ	abstract	F
ⲕⲣⲟϥ	abstract	M
ⲕⲣⲟ	place	M
ⲕⲱϩⲧ	object	M
ⲕⲱϩ	abstract	M
ⲕⲱⲙⲏ	place	F
ⲗⲁⲁⲩ	abstract 
ⲗⲁⲕⲙ	abstract	F
ⲗⲁⲟⲥ	organization	M
ⲗⲁⲥ	abstract	M
ⲗⲏⲥⲧⲏⲥ	persona	M
ⲗⲩⲭⲛⲓⲁ	object	F
ⲙϩⲁⲁⲩ	place	M
ⲙϩⲁⲟⲩ	place	M	# same as ⲙϩⲁⲁⲩ
ⲙⲁϣⲉ	abstract	F
ⲙⲁⲁϫⲉ	object	M/F
ⲙⲁⲁⲃ	error
ⲙⲁⲁⲩ	persona	M
ⲙⲁⲉⲓⲛ	abstract	M
ⲙⲁⲑⲏⲧⲏⲥ	persona	M
ⲙⲁⲓⲛ	abstract	M 	# same as ⲙⲁⲉⲓⲛ
ⲙⲁⲓⲧⲟ	persona	M
ⲙⲁⲕⲁⲣⲓⲟⲥ	persona	M
ⲙⲁⲣ	error
ⲙⲁⲥⲉ	animal	M
ⲙⲁⲥⲧⲓⲅⲝ	object	F
ⲙⲁⲥⲧⲓⲅⲟⲩ	error
ⲙⲁ	place	M
ⲙⲉⲉⲣⲉ	time	F
ⲙⲉⲉⲩⲉ	abstract	M
ⲙⲉⲗⲟⲥ	abstract	M
ⲙⲉⲣⲓⲧ	abstract	
ⲙⲉⲣⲟⲥ	abstract	M
ⲙⲉ	abstract	F
ⲙⲏⲏϣⲉ	object	M
ⲙⲏⲡⲱⲥ	error
ⲙⲏⲧⲉ	error
ⲙⲓⲛⲉ	abstract	F
ⲙⲕⲁϩ	abstract	M
ⲙⲙⲁ	error
ⲙⲛⲧϣⲁϥⲧⲉ	abstract	F
ⲙⲛⲧϣⲁⲛϩⲧⲏ	abstract	F
ⲙⲛⲧϩⲁⲣϣϩⲏⲧ	abstract	F
ⲙⲛⲧϩⲙϩⲁⲗ	abstract	F
ⲙⲛⲧϫⲁⲥⲓϩⲏⲧ	abstract	F
ⲙⲛⲧⲁⲅⲁⲑⲟⲥ	abstract	F
ⲙⲛⲧⲁⲕⲁⲑⲁⲣⲧⲟⲥ	abstract	F
ⲙⲛⲧⲁⲡⲓⲥⲧⲟⲥ	abstract	F
ⲙⲛⲧⲁⲣⲅⲟⲥ	abstract	F
ⲙⲛⲧⲁⲧⲛⲁϩⲧⲉ	abstract	F
ⲙⲛⲧⲁⲧⲛⲟⲩⲧⲉ	abstract	F
ⲙⲛⲧⲁⲧⲥⲃⲱ	abstract	F
ⲙⲛⲧⲁⲧⲥⲟⲟⲩⲛ	abstract	F
ⲙⲛⲧⲁⲧⲥⲱⲧⲙ	abstract	F
ⲙⲛⲧⲉⲣⲟ	abstract	F
ⲙⲛⲧⲙⲛⲧⲣⲉ	abstract	F
ⲙⲛⲧⲛⲟⲩⲧⲉ	abstract	F
ⲙⲛⲧⲣⲉ	abstract	F
ⲙⲛⲧⲣⲙϩⲉ	abstract	F
ⲙⲛⲧⲣⲙⲛⲧϩⲏⲧ	abstract	F
ⲙⲛⲧⲣⲣⲟ	abstract	F	# same as ⲙⲛⲧⲉⲣⲟ
ⲙⲛⲧⲥⲁⲃⲉ	abstract	F
ⲙⲛⲧⲥⲛⲟⲟⲩⲥ	abstract	F
ⲙⲛⲧⲥⲟϭ	abstract	F
ⲙⲟⲛⲁⲭⲟⲥ	persona M/F
ⲙⲟⲟⲩ	object	M
ⲙⲟⲣⲫⲏ	abstract	F
ⲙⲟⲥⲧⲉ	abstract	M
ⲙⲟⲩ	abstract	M
ⲙⲡⲣ	error
ⲙⲡⲱⲣ	error
ⲙⲧⲟⲛ	abstract	M
ⲙⲧⲟ	abstract	M
ⲙⲩⲥⲧⲏⲣⲓⲟⲛ	abstract	M
ⲛ̄ⲧ	error
ⲛⲁⲩ	time	M
ⲛⲁ	abstract	M
ⲛⲉⲧ	error
ⲛⲕⲁ	object	M
ⲛⲟϥⲣⲉ	abstract	F
ⲛⲟϭ	abstract	
ⲛⲟⲃⲉ	abstract	M
ⲛⲟⲉⲓⲕ	persona	M
ⲛⲟⲙⲟⲥ	abstract	M
ⲛⲟⲩϥ	error
ⲛⲟⲩϫ	abstract	M
ⲛⲟⲩⲃ	object	M
ⲛⲟⲩⲛⲉ	object	F
ⲛⲟⲩⲧⲉ	persona	M
ⲛⲩⲕⲧⲉⲣⲓⲥ	animal	F
ⲛ	error
ⲟⲉⲓϣ	abstract	M
ⲟⲉⲓⲕ	object	M
ⲟⲓⲕⲟⲛⲟⲙⲟⲥ	persona	M
ⲟⲟⲩ	time	M	# same as ϩⲟⲟⲩ
ⲟⲣⲅⲏ	abstract	F
ⲟⲥⲉ	abstract	M
ⲟⲩϣⲏ	time	F
ⲟⲩⲁ	error
ⲟⲩⲉⲓ	error
ⲟⲩⲉⲣⲏⲧⲉ	object	F
ⲟⲩⲉ	abstract	M
ⲟⲩⲏⲏⲃ	persona	M
ⲟⲩⲏⲣ	error
ⲟⲩⲛⲁⲙ	object	F
ⲟⲩⲛⲟⲩ	time	F
ⲟⲩⲟⲉⲓϣ	time	M
ⲟⲩⲟⲉⲓⲛ	abstract	M
ⲟⲩⲟⲉⲓ	abstract	M
ⲟⲩⲟⲓ	abstract	M	# same as ⲟⲩⲟⲉⲓ
ⲟⲩⲟⲛ	abstract	
ⲟⲩⲱϣⲙ	object	M
ⲟⲩⲱϣ	abstract	M
ⲟⲩⲱϩⲉ	persona	M
ⲟⲩⲱⲙ	abstract	M
ⲟⲩⲱⲛϣ	animal	M
ⲟⲩⲱⲛϩ	abstract	M
ⲟⲩⲱⲧ	abstract
ⲡⲁϣⲉ	abstract	F
ⲡⲁϩⲟⲩ	abstract	M
ⲡⲁⲑⲟⲥ	abstract	M
ⲡⲁⲓⲇⲉⲥ	persona	PL
ⲡⲁⲣⲁⲃⲟⲗⲏ	abstract	F
ⲡⲁⲣⲁⲇⲟⲥⲓⲥ	abstract	F
ⲡⲁⲣⲑⲉⲛⲟⲥ	persona	F
ⲡⲁⲥⲭⲁ	event	M
ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	abstract	M
ⲡⲉⲧⲣⲁ	object	F
ⲡⲉ	place	M
ⲡⲏⲩⲉ	place	PL
ⲡⲏ	error
ⲡⲓⲛⲁⲝ	object	M
ⲡⲓⲣⲁⲥⲙⲟⲥ	abstract	M	# same as ⲡⲉⲓⲣⲁⲥⲙⲟⲥ
ⲡⲓⲥⲧⲓⲥ	abstract	F
ⲡⲓⲥⲧⲟⲥ	persona	M
ⲡⲗϭⲉ	object	M
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ	abstract	M
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲥ	persona	M
ⲡⲛⲉⲩⲙⲁ	object	M	
ⲡ ⲛⲟⲩⲧⲉ	persona	M	# same as ⲛⲟⲩⲧⲉ
ⲡⲟⲗⲉⲙⲟⲥ	event	M
ⲡⲟⲗⲓⲥ	place	F
ⲡⲟⲛⲏⲣⲓⲁ	abstract	F
ⲡⲟⲛⲏⲣⲟⲛ	abstract	M
ⲡⲟⲛⲏⲣⲟⲥ	persona	M
ⲡⲟⲣⲛⲉⲓⲁ	abstract	F
ⲡⲟⲣⲛⲏ	abstract	F
ⲡⲟⲣⲛⲓⲁ	abstract	F
ⲡⲟⲣⲛⲟⲥ	persona	M
ⲡⲣⲁⲝⲓⲥ	abstract	F
ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	persona	M
ⲡⲣⲟⲇⲟⲧⲏⲥ	persona	M
ⲡⲣⲟⲫⲏⲧⲏⲥ	persona	M
ⲡⲱⲣϫ	abstract	M
ⲡⲱ	error
ⲣⲁⲛ	abstract	M
ⲣⲁⲧ	object	M
ⲣⲉϥϣⲙϣⲉ	persona	M
ⲣⲉϥϫⲓⲟⲩⲉ	persona	M
ⲣⲉϥϫⲓ	persona	M
ⲣⲉϥϯϩⲉ	persona	M
ⲣⲉϥⲣⲛⲟⲃⲉ	persona	M
ⲣⲉϥⲥⲁϩⲟⲩ	persona	M
ⲣⲉϥⲧⲱⲣⲡ	persona	M
ⲣⲏ	object	M
ⲣⲓⲣ	animal	M
ⲣⲓ	place	F
ⲣⲙϩⲉ	persona	M
ⲣⲙⲙⲁⲟ	persona	M
ⲣⲟⲙⲡⲉ	time	F
ⲣⲟⲟⲩϣ	abstract	M
ⲣⲟⲩϩⲉ	time	M
ⲣⲟ	object	M
ⲣⲡⲉ	place	M
ⲣⲣⲟ	persona	M
ⲣⲣⲱⲟⲩ	persona	PL
ⲣⲱϣⲉ	abstract	M
ⲣⲱⲙⲉ	persona	M
ⲣⲱ	error
ⲥϩⲓⲙⲉ
ⲥϭⲏⲣ
ⲥϭⲣⲁϩⲧ
ⲥⲁϣϥ	error
ⲥⲁϩⲛⲉ
ⲥⲁϩⲟⲩ
ⲥⲁϩ
ⲥⲁⲃⲃⲁⲧⲟⲛ
ⲥⲁⲃⲉⲉⲩ
ⲥⲁⲃⲉ
ⲥⲁⲣⲕⲓⲕⲟⲥ
ⲥⲁⲣⲝ
ⲥⲁⲧⲉⲉⲣⲉ
ⲥⲁⲧⲉ
ⲥⲁ
ⲥⲃⲱ
ⲥⲉⲉⲡⲉ
ⲥⲏϥⲉ
ⲥⲏϭ
ⲥⲏⲧ
ⲥⲏⲩ
ⲥⲓⲇⲱⲛ
ⲥⲓⲛⲇⲱⲛ
ⲥⲓⲟⲟⲩⲛⲉ
ⲥⲓⲟⲩⲣ
ⲥⲙⲏ
ⲥⲙⲟⲧ
ⲥⲙⲟⲩ
ⲥⲛⲁⲩ	error
ⲥⲛⲏⲩ
ⲥⲛⲟϥ
ⲥⲛⲧⲉ	error
ⲥⲟϭⲛ
ⲥⲟϭ
ⲥⲟⲉⲓⲧ
ⲥⲟⲛ
ⲥⲟⲟⲛⲉ
ⲥⲟⲟⲩⲛ
ⲥⲟⲟⲩⲧⲛ
ⲥⲟⲡⲥ
ⲥⲟⲡ
ⲥⲟⲫⲓⲁ
ⲥⲟⲫⲟⲥ
ⲥⲡⲉⲣⲙⲁ
ⲥⲧⲁⲩⲣⲟⲥ
ⲥⲧⲟⲗⲏ
ⲥⲩⲛϩⲉⲇⲣⲓⲟⲛ
ⲥⲩⲛⲁⲅⲱⲅⲏ
ⲥⲩⲛⲓⲇⲏⲥⲓⲥ
ⲥⲩⲛⲧⲉⲗⲉⲓⲁ
ⲥⲱϣⲉ
ⲥⲱⲃⲉ
ⲥⲱⲙⲁ
ⲥⲱⲛⲉ
ⲥⲱⲱϥ
ⲥⲱⲱⲡ
ⲧⲁϥ
ⲧⲁⲉⲓⲟ
ⲧⲁⲕⲟ
ⲧⲁⲗϭⲟ
ⲧⲁⲡⲣⲟ
ⲧⲃⲃⲟ
ⲧⲃⲛⲟⲟⲩⲉ
ⲧⲃⲧ
ⲧⲉⲗⲱⲛⲏⲥ
ⲧⲉⲭⲛⲏ
ⲧⲏⲛⲟⲩ
ⲧⲏⲣϥ
ⲧⲏⲩ
ⲧⲓⲙⲏ
ⲧⲓⲟⲩ
ⲧⲙⲏ
ⲧⲟϣ
ⲧⲟⲉⲓⲥ
ⲧⲟⲟⲧⲟⲩ
ⲧⲟⲟⲧ
ⲧⲟⲟⲩ
ⲧⲟⲡⲟⲥ
ⲧⲟⲩⲓⲏ
ⲧⲣⲁⲡⲉⲍⲁ
ⲧⲱϩⲙ
ⲧⲱϩ
ⲧⲱⲛ
ⲧⲱⲡ
ⲧⲱⲧ
ⲩϣⲏ
ⲩⲛⲟⲩ
ⲩⲟⲉⲓϣ
ⲫⲁⲣⲓⲥⲥⲁⲓⲟⲥ
ⲫⲟⲛⲟⲥ
ⲭⲁⲣⲓⲥⲙⲁ
ⲭⲁⲣⲓⲥ
ⲭⲁⲣⲧⲏⲥ
ⲭⲏⲣⲁ
ⲭⲗⲁⲙⲩⲥ
ⲭⲟⲣⲧⲟⲥ
ⲭⲣⲏⲙⲁ
ⲭⲣⲓⲁ
ⲭⲣⲓⲥⲧⲟⲥ
ⲭⲱⲣⲁ
ⲯⲩⲭⲏ
ⲱⲛϩ
ⲱⲛⲉ
